date,lat,lon,Chlorophyll
2021-05-27,44.67452163642578,-122.19652554161657,1.5942275042444822
2021-05-27,44.67452163642578,-122.19625604703133,1.4641384995877988
2021-05-27,44.67452163642578,-122.19598655244609,1.53397212543554
2021-05-27,44.67452163642578,-122.19571705786085,1.6196928635953025
2021-05-27,44.67479113101102,-122.19652554161657,1.579253112033195
2021-05-27,44.67479113101102,-122.19625604703133,1.5606183889340928
2021-05-27,44.67479113101102,-122.19598655244609,1.5862068965517242
2021-05-27,44.67479113101102,-122.19571705786085,1.6111111111111112
2021-05-27,44.67506062559625,-122.19679503620178,1.5288461538461537
2021-05-27,44.67506062559625,-122.19652554161657,1.4927667269439422
2021-05-27,44.67506062559625,-122.19625604703133,1.5402390438247011
2021-05-27,44.67506062559625,-122.19598655244609,1.4996481351161155
2021-05-27,44.67506062559625,-122.19571705786085,1.6320409656181418
2021-05-27,44.67533012018149,-122.19679503620178,1.531897265948633
2021-05-27,44.67533012018149,-122.19652554161657,1.5411140583554377
2021-05-27,44.67533012018149,-122.19625604703133,1.6182539682539683
2021-05-27,44.67533012018149,-122.19598655244609,1.5534913516976296
2021-05-27,44.67533012018149,-122.19571705786085,1.614713216957606
2021-05-27,44.675599614766725,-122.19706453078702,1.4111111111111112
2021-05-27,44.675599614766725,-122.19679503620178,1.5864471184293858
2021-05-27,44.675599614766725,-122.19652554161657,1.5202429149797572
2021-05-27,44.675599614766725,-122.19625604703133,1.4025670945157527
2021-05-27,44.675599614766725,-122.19598655244609,1.5030504714364947
2021-05-27,44.675599614766725,-122.19571705786085,1.6440377804014168
2021-05-27,44.67586910935196,-122.19706453078702,1.446866485013624
2021-05-27,44.67586910935196,-122.19679503620178,1.6392092257001647
2021-05-27,44.67586910935196,-122.19652554161657,1.5547122074636306
2021-05-27,44.67586910935196,-122.19625604703133,1.4645088018171493
2021-05-27,44.67586910935196,-122.19598655244609,1.5078420767982694
2021-05-27,44.6761386039372,-122.19706453078702,1.532088681446908
2021-05-27,44.6761386039372,-122.19679503620178,1.3679136135750096
2021-05-27,44.6761386039372,-122.19652554161657,1.3662470495672698
2021-05-27,44.6761386039372,-122.19625604703133,1.3733108108108107
2021-05-27,44.6761386039372,-122.19598655244609,1.3954441913439635
2021-05-27,44.67640809852243,-122.19706453078702,1.5353371242891958
2021-05-27,44.67640809852243,-122.19679503620178,1.381790932933683
2021-05-27,44.67640809852243,-122.19652554161657,1.292115317818687
2021-05-27,44.67640809852243,-122.19625604703133,1.241508152173913
2021-05-27,44.67640809852243,-122.19598655244609,1.2973273942093542
2021-05-27,44.67640809852243,-122.18924918781518,1.744322960470984
2021-05-27,44.67640809852243,-122.18897969322994,1.7576923076923077
2021-05-27,44.67667759310767,-122.19679503620178,1.3615533980582524
2021-05-27,44.67667759310767,-122.19652554161657,1.3084206966520122
2021-05-27,44.67667759310767,-122.19625604703133,1.3571187013865404
2021-05-27,44.67667759310767,-122.19598655244609,1.350580431177446
2021-05-27,44.67667759310767,-122.18951868240042,1.7648
2021-05-27,44.67667759310767,-122.18924918781518,2.113456464379947
2021-05-27,44.67667759310767,-122.18897969322994,1.290151515151515
2021-05-27,44.67667759310767,-122.18871019864471,1.7133458646616542
2021-05-27,44.67667759310767,-122.18844070405947,1.9926624737945493
2021-05-27,44.6769470876929,-122.19679503620178,1.2844542447629548
2021-05-27,44.6769470876929,-122.19652554161657,1.340717299578059
2021-05-27,44.6769470876929,-122.19625604703133,1.3856421356421356
2021-05-27,44.6769470876929,-122.19598655244609,1.3601725377426312
2021-05-27,44.6769470876929,-122.19571705786085,1.3991385498923188
2021-05-27,44.6769470876929,-122.18897969322994,1.1584984358706987
2021-05-27,44.6769470876929,-122.18871019864471,1.9146625290923196
2021-05-27,44.6769470876929,-122.18844070405947,1.9260416666666667
2021-05-27,44.6769470876929,-122.18817120947423,1.837782340862423
2021-05-27,44.67721658227814,-122.19679503620178,1.680363115145724
2021-05-27,44.67721658227814,-122.19652554161657,1.4383169934640523
2021-05-27,44.67721658227814,-122.19625604703133,1.4428801287208366
